iter	Logloss
872	0.0001138367448
873	0.0001136481364
874	0.0001134948452
875	0.0001129413217
876	0.0001127779422
877	0.0001119623117
878	0.0001118755655
879	0.0001116270775
880	0.0001113416692
881	0.0001110995391
882	0.0001108905479
883	0.000110614655
884	0.0001104867499
885	0.0001101661274
886	0.0001100512563
887	0.0001099537436
888	0.0001095622505
889	0.0001092159905
890	0.0001091269714
891	0.0001090336983
892	0.0001088413566
893	0.0001084834639
894	0.0001082474268
895	0.0001075451702
896	0.0001070269408
897	0.0001068786568
898	0.0001067871652
899	0.0001067158461
900	0.0001059429498
901	0.0001058266546
902	0.0001056502698
903	0.0001055789127
904	0.0001054697792
905	0.0001053326895
906	0.0001051574003
907	0.0001050728366
908	0.000104720991
909	0.0001044285594
910	0.0001040388919
911	0.0001037707602
912	0.0001034147012
913	0.0001032682361
914	0.0001031414349
915	0.0001027909366
916	0.0001025273482
917	0.0001023583017
918	0.0001022422593
919	0.0001021647954
920	0.0001021212563
921	0.0001020087652
922	0.0001016843352
923	0.000101630357
924	0.0001013735767
925	0.0001010563436
926	0.0001010565373
927	0.0001008964052
928	0.0001008963659
929	0.0001008795657
930	0.00010074107
931	0.0001007402846
932	0.0001006361945
933	0.00010062009
934	0.0001006199179
935	0.0001005663021
936	0.0001005663332
937	0.0001004614636
938	0.0001000020198
939	9.943166149e-05
940	9.940614392e-05
941	9.940616068e-05
942	9.940625243e-05
943	9.940507221e-05
944	9.899491853e-05
945	9.885880346e-05
946	9.874537858e-05
947	9.873426449e-05
948	9.873399957e-05
949	9.843390165e-05
950	9.830132032e-05
951	9.830122196e-05
952	9.817857997e-05
953	9.790575313e-05
954	9.7661392e-05
955	9.761612516e-05
956	9.74566178e-05
957	9.719938299e-05
958	9.708565036e-05
959	9.700402862e-05
960	9.694537507e-05
961	9.692948693e-05
962	9.69292585e-05
963	9.689290582e-05
964	9.676663588e-05
965	9.666493801e-05
966	9.666516481e-05
967	9.665051463e-05
968	9.656480391e-05
969	9.652580322e-05
970	9.633324148e-05
971	9.575052948e-05
972	9.544784186e-05
973	9.52883926e-05
974	9.514285916e-05
975	9.486610561e-05
976	9.471205868e-05
977	9.448812431e-05
978	9.374904857e-05
979	9.364129202e-05
980	9.309038995e-05
981	9.306028154e-05
982	9.292765516e-05
983	9.236576364e-05
984	9.217692851e-05
985	9.212104634e-05
986	9.189257723e-05
987	9.179803376e-05
988	9.151637189e-05
989	9.147546564e-05
990	9.138439378e-05
991	9.138332124e-05
992	9.132335216e-05
993	9.128632539e-05
994	9.110182351e-05
995	9.109316707e-05
996	9.105808511e-05
997	9.097310434e-05
998	9.090576361e-05
999	9.081527567e-05
